-2.81357, -4.06303, 0
-2.81357, -4.14837, 0
-2.89891, -4.23371, 0
-2.98425, -4.31905, 0
-2.98425, -4.40439, 0
-3.06959, -4.48973, 0
-3.15493, -4.57507, 0
-3.15493, -4.66041, 0
-3.24027, -4.74575, 0
-3.32561, -4.83109, 0
-3.32561, -4.91643, 0
-3.41095, -5.00177, 0
-3.41095, -5.08711, 0
-3.49629, -5.17245, 0
-3.58163, -5.25779, 0
-3.58163, -5.34313, 0
-3.66697, -5.42847, 0
-3.75231, -5.51381, 0
-3.75231, -5.59915, 0
-3.83765, -5.68449, 0
-3.92299, -5.76983, 0
-3.92299, -5.85517, 0
-4.00833, -5.94051, 0
-4.00833, -6.02585, 0
-4.09367, -6.11119, 0
-4.17901, -6.19653, 0
-4.17901, -6.28187, 0
-4.26435, -6.36721, 0
-4.34969, -6.45255, 0
-4.34969, -6.53789, 0
-4.43503, -6.62323, 0
-4.52037, -6.70857, 0
-4.52037, -6.79391, 0
-4.60571, -6.87925, 0
-4.60571, -6.96459, 0
-4.69105, -7.04993, 0
-4.77639, -7.13527, 0
-4.77639, -7.22061, 0
-4.86173, -7.30595, 0
-4.94707, -7.39129, 0
-4.94707, -7.47663, 0
-5.03241, -7.56197, 0
-5.11775, -7.64731, 0
-5.11775, -7.73265, 0
-5.20309, -7.81799, 0
-5.20309, -7.90333, 0
-5.28843, -7.98867, 0
-5.37377, -8.07401, 0
-5.37377, -8.15935, 0
-5.45911, -8.24469, 0
-5.54445, -8.33003, 0
-5.54445, -8.41537, 0
-5.62979, -8.50071, 0
-5.71513, -8.58605, 0
-5.71513, -8.67139, 0
-5.80047, -8.75673, 0
-5.80047, -8.84207, 0
-5.88581, -8.92741, 0
-5.97115, -9.01275, 0
-5.97115, -9.09809, 0
-6.05649, -9.18343, 0
-6.14183, -9.26877, 0
-6.14183, -9.35411, 0
-6.22717, -9.43945, 0
-6.31251, -9.52479, 0
-6.31251, -9.61013, 0
-6.39785, -9.69547, 0
-6.39785, -9.78081, 0
-6.48319, -9.86615, 0
-6.56853, -9.95149, 0
-6.56853, -10.0368, 0
-6.65387, -10.1222, 0
-6.73921, -10.2075, 0
-6.73921, -10.2928, 0
-6.82455, -10.3782, 0
-6.90989, -10.4635, 0
